,name,place_id,types,tel,location,Lat,Lng,vicinity,Village,District,City,rating,user_ratings_total,reviews_num,senti_score
6102,小陶鍋精緻小火鍋,ChIJjXCwMq2vQjQRWf5_x3jp8tc,"('restaurant', 'food')",+886 2 2892 0955 ,"[25.1375587, 121.493554]",25.1375587,121.493554,北投區中央北路二段159號,豐年里,北投區,臺北市,4.4,195.0,196.0,0.44
6103,霸味薑母鴨,ChIJ3TxU0K2vQjQRlCdXoV-h2Ts,"('restaurant', 'food')",+886 2 2895 5903 ,"[25.138129100000004, 121.48616059999999]",25.138129100000004,121.48616059999999,北投區中央北路三段13號,桃源里,北投區,臺北市,4.1,209.0,209.0,0.431
6104,蘇姐漢堡,ChIJczfMX7KvQjQRjSSS2sAUP3s,"('restaurant', 'food')",+886 2 2891 6542 ,"[25.141088, 121.4883044]",25.141088,121.4883044,北投區新興路64巷1號號 1 樓,稻香里,北投區,臺北市,4.3,16.0,16.0,0.838
6105,來我家海鮮飲食店,ChIJiRO9Cq6vQjQR5i0XNBo5CuM,"('restaurant', 'food')",+886 2 2895 4500 ,"[25.139160999999998, 121.485555]",25.139160999999998,121.485555,北投區中央北路三段40巷20弄9號,桃源里,北投區,臺北市,4.0,58.0,58.0,0.51
6106,日勝生加賀屋國際溫泉飯店,ChIJD_kMuESuQjQRReNZWMQR-S8,"('lodging', 'restaurant', 'food')",+886 2 2891 1111 ,"[25.1360572, 121.50711650000001]",25.1360572,121.50711650000001,北投區光明路236號,溫泉里,北投區,臺北市,4.3,2774.0,2777.0,0.341
6107,滿來溫泉拉麵 man-lai,ChIJAzYuPUWuQjQRTlPsow9JKf0,"('restaurant', 'food')",+886 2 2894 9588 ,"[25.13702169999999, 121.5048684]",25.13702169999999,121.5048684,北投區中山路1-8號,中心里,北投區,臺北市,3.8,3614.0,3595.0,0.406
6108,艾蜜莉廚房,ChIJRw8-NEWuQjQREHqVYLBqgCc,"('restaurant', 'food')",+886 2 2897 8068 ,"[25.136210100000003, 121.5044415]",25.136210100000003,121.5044415,北投區光明路218之5號2樓,長安里,北投區,臺北市,3.3,460.0,460.0,0.41
6109,水都溫泉會館,ChIJJYXWAEOuQjQRXMadKJLi51k,"('lodging', 'restaurant', 'food')",,"[25.136994199999997, 121.51107830000001]",25.136994199999997,121.51107830000001,北投區光明路283號,林泉里,北投區,臺北市,3.4,877.0,,
6110,三二行館,ChIJdQTisUOuQjQRX2oBJUIvu9I,"('spa', 'lodging', 'restaurant', 'food')",+886 2 6611 8888 ,"[25.137710199999997, 121.51036979999999]",25.137710199999997,121.51036979999999,北投區中山路32號,林泉里,北投區,臺北市,4.6,1022.0,1025.0,0.425
6111,吳家牛肉麵,ChIJ-wpgilGuQjQR7Mrh0eSNPPk,"('restaurant', 'food')",+886 2 2892 3686 ,"[25.1362641, 121.4970666]",25.1362641,121.4970666,北投區中央北路一段224號,文化里,北投區,臺北市,4.0,3981.0,4000.0,0.302
6112,粟家牛肉麵 總店,ChIJ-wpgilGuQjQRSXGg9sH8RtY,"('restaurant', 'food')",+886 2 2893 7803 ,"[25.138611100000002, 121.49944440000002]",25.138611100000002,121.49944440000002,北投區永興路一段2號,中庸里,北投區,臺北市,4.1,1889.0,1889.0,0.29100000000000004
6113,熱海大飯店-熱海廳,ChIJNTspbkOuQjQRvGN-dSyfvs8,"('restaurant', 'food')",,"[25.1367522, 121.509396]",25.1367522,121.509396,北投區光明路258號,溫泉里,北投區,臺北市,3.5,51.0,,
6114,少帥禪園-臺北北投張學良幽禁舊居,ChIJeyrNBUKuQjQR9nEJ_PLE_Ps,"('tourist_attraction', 'restaurant', 'food')",+886 2 2893 5336 ,"[25.138573, 121.513749]",25.138573,121.513749,北投區幽雅路34號,林泉里,北投區,臺北市,4.1,1568.0,1569.0,0.547
6115,肯德基 KFC - 北投光明餐廳,ChIJLYFlb22uQjQRt8sVgg0smZ8,"('restaurant', 'food')",+886 2 412 8000 ,"[25.136521300000002, 121.5041596]",25.136521300000002,121.5041596,北投區光明路225號,中心里,北投區,臺北市,3.5,566.0,565.0,0.364
6116,上享庭園餐廳,ChIJg2MM8VGuQjQRF16ushVKQGw,"('restaurant', 'food')",+886 2 2894 1808 ,"[25.1366458, 121.4970598]",25.1366458,121.4970598,北投區中央北路一段228巷1弄4號,文化里,北投區,臺北市,4.3,794.0,795.0,0.48200000000000004
6117,頂呱呱 北投店,ChIJX3W_4IyuQjQRBff2GpUPXwE,"('restaurant', 'food')",+886 2 2896 7065 ,"[25.1362283, 121.5042886]",25.1362283,121.5042886,北投區光明路218-2號,長安里,北投區,臺北市,3.6,388.0,389.0,0.374
6118,春天酒店竹林亭和風料理廳,ChIJFf35ckKuQjQROXrUofuwehQ,"('restaurant', 'food')",+886 2 2892 4546#25 ,"[25.1375861, 121.5135489]",25.1375861,121.5135489,北投區幽雅路18號2樓,林泉里,北投區,臺北市,3.6,93.0,93.0,0.373
6119,北投文物館,ChIJ64wm5WmuQjQRZ0BQwNMuyBM,"('tourist_attraction', 'museum', 'restaurant', 'food')",+886 2 2891 2318 ,"[25.138189, 121.51437250000001]",25.138189,121.51437250000001,北投區幽雅路32號,林泉里,北投區,臺北市,4.4,2104.0,2106.0,0.62
6120,火鍋世家,ChIJbdNjYUWuQjQRLXRLiokkHQg,"('restaurant', 'food')",+886 2 2896 5222 ,"[25.137904000000002, 121.50305300000001]",25.137904000000002,121.50305300000001,北投區中和街28號,中心里,北投區,臺北市,4.1,718.0,717.0,0.483
6121,Spring City Resort 春天酒店,ChIJFf35ckKuQjQR5sXfjE4S2RI,"('lodging', 'restaurant', 'food')",+886 2 2897 5555 ,"[25.137598, 121.51356100000001]",25.137598,121.51356100000001,北投區幽雅路18號,林泉里,北投區,臺北市,3.9,3582.0,3586.0,0.307
6122,24小喫店,ChIJscG9TEWuQjQRPizw0H7m25s,"('restaurant', 'food')",+886 2 2894 6381 ,"[25.136229999999998, 121.503818]",25.136229999999998,121.503818,北投區光明路213號,長安里,北投區,臺北市,3.9,1362.0,1365.0,0.37799999999999995
6123,蓬萊臺菜餐廳,ChIJ04yBjBWvQjQReUH9xXgLaCo,"('restaurant', 'food')",+886 2 2891 2778 ,"[25.1394509, 121.501449]",25.1394509,121.501449,北投區中和街238號1F,開明里,北投區,臺北市,4.2,1023.0,1023.0,0.366
6124,陶板屋 新北投光明店,ChIJb3wiSkWuQjQRYj2ArhtpNoU,"('restaurant', 'food')",+886 2 2894 0925 ,"[25.136322600000003, 121.50384679999999]",25.136322600000003,121.50384679999999,北投區光明路217號2F,長安里,北投區,臺北市,4.1,1826.0,1829.0,0.4370000000000001
6125,拾米屋 SheMe house,ChIJxYT9xlGuQjQRcOe6AcacQoI,"('restaurant', 'food')",+886 2 2892 2800 ,"[25.1357532, 121.49889440000001]",25.1357532,121.49889440000001,北投區大同街153號一號倉庫,大同里,北投區,臺北市,4.2,1038.0,1043.0,0.49
6126,北投麗禧溫泉酒店 Grand View Resort Beitou,ChIJ6TCF5WmuQjQRm9DanoDx2Mc,"('lodging', 'restaurant', 'food')",+886 2 2898 8888 ,"[25.1377927, 121.51499]",25.1377927,121.51499,北投區幽雅路30號,林泉里,北投區,臺北市,4.5,4143.0,4162.0,0.41100000000000003
6127,皇池溫泉御膳館,ChIJU-z-TnOuQjQRxPt0FBSSF08,"('tourist_attraction', 'spa', 'natural_feature', 'restaurant', 'food')",+886 2 2862 3688 ,"[25.1398717, 121.53050800000001]",25.1398717,121.53050800000001,北投區行義路402巷42-1號,湖山里,北投區,臺北市,3.9,10943.0,11013.0,0.304
6128,川湯溫泉養生餐廳,ChIJgVZcFnOuQjQR2S87le5YDIE,"('restaurant', 'food')",+886 2 2874 7979 ,"[25.139127, 121.52998490000002]",25.139127,121.52998490000002,北投區行義路300巷10號,永和里,北投區,臺北市,3.9,2145.0,2153.0,0.39399999999999996
6129,山之林SPA溫泉美食餐廳,ChIJk6nOxgyuQjQRvgf5loxryqo,"('restaurant', 'food')",+886 2 2872 4598 ,"[25.141115, 121.528981]",25.141115,121.528981,北投區行義路402巷15號,永和里,北投區,臺北市,3.7,1400.0,1404.0,0.361
6130,湯瀨溫泉SPA,ChIJL8iwAXOuQjQRVjYcfHw9u_c,"('restaurant', 'food')",+886 2 2876 0888 ,"[25.1384339, 121.52855]",25.1384339,121.52855,北投區行義路300巷1號,永和里,北投區,臺北市,3.9,1023.0,1028.0,0.389
6131,椰林溫泉美食餐廳,ChIJPTc3TnKuQjQR8oaZ_vest0s,"('spa', 'restaurant', 'food')",+886 2 2875 1234 ,"[25.137624600000002, 121.5277533]",25.137624600000002,121.5277533,北投區行義路269號,永和里,北投區,臺北市,3.7,1320.0,1320.0,0.424
6132,滿客屋拉麵,ChIJAcyPG0OuQjQReSznOjkRxx0,"('restaurant', 'food')",+886 2 2893 7958 ,"[25.136209, 121.51090900000001]",25.136209,121.51090900000001,北投區溫泉路110號,林泉里,北投區,臺北市,3.6,1630.0,1636.0,0.35100000000000003
6133,水悅樓景觀餐廳 - 水都北投溫泉會館,ChIJJYXWAEOuQjQRt4m3k6sOUqo,"('restaurant', 'food')",,"[25.136972, 121.5110793]",25.136972,121.5110793,北投區光明路283號,林泉里,北投區,臺北市,3.9,20.0,,
6134,(櫻崗溫泉會館)櫻崗山莊溫泉餐廳,ChIJ8VLOEHOuQjQRL4OAWRBR9-k,"('restaurant', 'food')",+886 2 2871 8965 ,"[25.1390249, 121.5292749]",25.1390249,121.5292749,北投區行義路300巷3號,永和里,北投區,臺北市,3.4,35.0,35.0,0.395
6135,雍翠庭 Chinese Cuisine - 北投麗禧溫泉酒店 Grand View Resort Beitou,ChIJqcTs72muQjQR6_66vECtOOs,"('restaurant', 'food')",+886 2 2898 8888 ,"[25.1377928, 121.51498889999999]",25.1377928,121.51498889999999,北投區幽雅路30號,林泉里,北投區,臺北市,4.3,52.0,52.0,0.534
6136,歐陸餐廳 C'est Bon - 北投麗禧溫泉酒店 Grand View Resort Beitou,ChIJqcTs72muQjQRZrBTzCnlQVs,"('restaurant', 'food')",+886 2 2898 8888 ,"[25.1377928, 121.51498889999999]",25.1377928,121.51498889999999,北投區幽雅路30號,林泉里,北投區,臺北市,4.5,114.0,114.0,0.488
6137,山頂餐廳 上海江浙菜,ChIJA2M9O-atQjQRQHGShy0GZp8,"('restaurant', 'food')",+886 2 2862 2358 ,"[25.139805499999998, 121.54771129999999]",25.139805499999998,121.54771129999999,士林區格致路124號,陽明里,士林區,臺北市,4.0,311.0,310.0,0.48200000000000004
6138,草山夜未眠,ChIJJ9z7h9OtQjQR8vwZA7PhkKs,"('restaurant', 'cafe', 'food')",,"[25.1340198, 121.53537720000001]",25.1340198,121.53537720000001,士林區東山路25巷81弄99號,天母里,士林區,臺北市,4.3,5765.0,,
6139,八卦夜未眠景觀餐廳,ChIJf9lBD9etQjQR_bvRPZtzWLo,"('restaurant', 'furniture_store', 'home_goods_store', 'bar', 'food')",+886 2 2862 3752 ,"[25.133730800000002, 121.53563270000001]",25.133730800000002,121.53563270000001,"No. 99號之1號, 東山路25巷81弄, 士林區",天母里,士林區,臺北市,4.4,1856.0,1858.0,0.675
6140,ZEST CAFE' 甜橙風味 35休閒景觀餐廳,ChIJv3u5EHauQjQRD3cUpqT2oC0,"('cafe', 'bar', 'restaurant', 'food')",+886 2 2862 0588 ,"[25.1328299, 121.5362179]",25.1328299,121.5362179,士林區中山北路七段232巷1弄72號,天母里,士林區,臺北市,3.5,576.0,579.0,0.496
6141,陽明山中國麗緻大飯店-天荷餐廳,ChIJS7ZwY--tQjQRmB1B180liuI,"('restaurant', 'food')",+886 2 2861 6661 ,"[25.1432836, 121.5489025]",25.1432836,121.5489025,士林區格致路237號,陽明里,士林區,臺北市,4.2,103.0,103.0,0.5920000000000001
6142,大陸麵店,ChIJ9z07GN6tQjQRYnxnaGtMtyM,"('restaurant', 'food')",+886 2 2861 2634 ,"[25.1372913, 121.5413544]",25.1372913,121.5413544,士林區光華路26巷16之3號,陽明里,士林區,臺北市,4.3,269.0,269.0,0.382
6143,麥當勞-陽明山店,ChIJNzjTleetQjQRLafU-Sd5-hg,"('restaurant', 'food')",+886 2 2861 7252 ,"[25.137769600000002, 121.5466632]",25.137769600000002,121.5466632,士林區格致路62號,陽明里,士林區,臺北市,3.8,1880.0,1878.0,0.342
6144,可米可小西餐坊,ChIJPze4duetQjQRTPHRIrrfORE,"('restaurant', 'food')",+886 2 2861 9658 ,"[25.1378479, 121.5452653]",25.1378479,121.5452653,士林區格致路55巷18號,陽明里,士林區,臺北市,4.3,198.0,200.0,0.515
6145,摩斯漢堡MOSBURGER,ChIJnx20ZIauQjQRzqlNC4nY5QU,"('restaurant', 'food')",+886 2 2861 6238 ,"[25.1379514, 121.5464247]",25.1379514,121.5464247,士林區格致路59號,陽明里,士林區,臺北市,4.0,605.0,,
6146,真愛桃花源 庭園餐廳,ChIJPbpKFZmtQjQRqFOV1alKsiQ,"('restaurant', 'food')",+886 2 2862 9766 ,"[25.13812080000001, 121.54272659999998]",25.13812080000001,121.54272659999998,士林區華岡路30號,陽明里,士林區,臺北市,4.3,822.0,830.0,0.672
6147,野菜屋拉麵,ChIJ2xJj7PCtQjQRCuqbwVDqhmI,"('restaurant', 'food')",+886 2 2861 1486 ,"[25.150031, 121.550003]",25.150031,121.550003,士林區陽明路一段52號,陽明里,士林區,臺北市,4.2,418.0,418.0,0.46299999999999997
6148,臺北奧萬大樂活莊園,ChIJOwKU8Y-tQjQReUri1Tug_Lg,"('park', 'restaurant', 'food')",+886 2 2861 9862 ,"[25.1422229, 121.5696973]",25.1422229,121.5696973,士林區平菁街10巷13號,菁山里,士林區,臺北市,3.8,1790.0,1790.0,0.561
6149,陽明春天・心五藝文創園區 (陽明總店) -無菜單創意料理｜茶舍｜美術館｜園區,ChIJp602Vu2tQjQRlBz62h-C6Rk,"('cafe', 'museum', 'restaurant', 'food')",+886 2 2862 0178 ,"[25.1441953, 121.55938909999998]",25.1441953,121.55938909999998,士林區菁山路119-1號,菁山里,士林區,臺北市,4.6,956.0,959.0,0.667
6150,松竹園,ChIJx9woppGtQjQRicnTas_LX-w,"('restaurant', 'food')",+886 2 2861 6261 ,"[25.13981230000001, 121.56761589999999]",25.13981230000001,121.56761589999999,士林區永公路546號,菁山里,士林區,臺北市,4.2,2621.0,2631.0,0.469
6151,好樣祕境 VVG Hideaway,ChIJpSWmDJKtQjQRVjRxS15p-e4,"('restaurant', 'food')",+886 2 2862 6488 ,"[25.142564800000002, 121.564755]",25.142564800000002,121.564755,士林區菁山路136-1號,菁山里,士林區,臺北市,3.8,1478.0,1479.0,0.48100000000000004
6152,福田園休閒農場,ChIJhZ76WY6tQjQRsruTRxg7qb8,"('restaurant', 'cafe', 'lodging', 'food')",+886 2 2862 2145 ,"[25.1445198, 121.5683672]",25.1445198,121.5683672,士林區菁山路131巷18號陽明山國家公園,菁山里,士林區,臺北市,4.0,435.0,437.0,0.515
6153,福峯彩色印刷有限公司,ChIJ50F2_5mtQjQRwnXxI_dy-YE,"('restaurant', 'food')",+886 2 2862 0707 ,"[25.1359468, 121.5710368]",25.1359468,121.5710368,士林區永公路500巷48號,菁山里,士林區,臺北市,4.0,9.0,9.0,0.433
6154,F103複合式餐飲,ChIJM9A8ouetQjQRYEJpGeSyO4Q,"('restaurant', 'food')",+886 2 2862 9599 ,"[25.138139000000002, 121.5461294]",25.138139000000002,121.5461294,士林區愛富一街1號,陽明里,士林區,臺北市,4.0,292.0,291.0,0.467
6155,荷鋤茗園,ChIJw2_6FY-tQjQRKhBC_CVGbSQ,"('park', 'restaurant', 'food')",+886 2 2861 3890 ,"[25.1451109, 121.5685405]",25.1451109,121.5685405,士林區菁山路131巷14號,菁山里,士林區,臺北市,4.1,81.0,82.0,0.605
6156,京之最日式餐廳陽明山店,ChIJ64_RVOatQjQRlLbKM_5vud4,"('restaurant', 'food')",+886 2 6617 9988 ,"[25.138728, 121.54506599999999]",25.138728,121.54506599999999,士林區愛富二街3號,陽明里,士林區,臺北市,4.0,972.0,972.0,0.495
6157,絹絲谷 Silk Valley,ChIJpUxqVZetQjQRPsVxqm5jXBg,"('restaurant', 'spa', 'food')",,"[25.1360397, 121.5711743]",25.1360397,121.5711743,士林區永公路500巷46號,菁山里,士林區,臺北市,3.9,205.0,,
6158,合興飲食店,ChIJsdMwDeetQjQRMWFfAp2sjeQ,"('restaurant', 'food')",+886 2 2861 0968 ,"[25.1377253, 121.5464251]",25.1377253,121.5464251,士林區格致路53號,陽明里,士林區,臺北市,4.2,87.0,86.0,0.284
6159,佳和園 野生愛玉 楊梅汁,ChIJdxBefiGtQjQRi94-SN9D2GM,"('restaurant', 'food')",+886 2 2861 0851 ,"[25.143266, 121.577751]",25.143266,121.577751,士林區平菁街93巷79-1號,平等里,士林區,臺北市,4.3,25.0,25.0,0.7290000000000001
6160,梅居休閒農場(餐廳/外帶外送/冷凍料理包),ChIJwXugrpitQjQRqYiZ5LmU9BM,"('restaurant', 'tourist_attraction', 'meal_takeaway', 'food')",+886 905 169 176 ,"[25.141320699999998, 121.5751742]",25.141320699999998,121.5751742,士林區平等里平菁街43巷99號,平等里,士林區,臺北市,4.4,144.0,144.0,0.59
6161,梅居市民農園,ChIJ2XBjz4StQjQRR6Kw3hw1sV8,"('restaurant', 'food')",,"[25.1411539, 121.5750495]",25.1411539,121.5750495,"1.3 公里, 平菁街43巷, 士林區",平等里,士林區,臺北市,4.7,7.0,,
6162,橘餐廳,ChIJ-eNwHaKtQjQRIB6D-wNFJcs,"('restaurant', 'food')",+886 2 2861 6228 ,"[25.138338, 121.578295]",25.138338,121.578295,士林區平菁街93巷26號,平等里,士林區,臺北市,,,174.0,0.563
6163,陽明山平菁街橘咖啡,ChIJWxfse5etQjQRcrboAGKK4z4,"('restaurant', 'food')",+886 2 2861 6228 ,"[25.138338, 121.578295]",25.138338,121.578295,士林區平菁街93巷26號,平等里,士林區,臺北市,4.2,174.0,174.0,0.563
6164,運鈍根湯,ChIJwZTs75quQjQRowX521vX2r8,"('restaurant', 'food')",+886 2 2862 1588 ,"[25.1399772, 121.57087]",25.1399772,121.57087,士林區平菁街18號,平等里,士林區,臺北市,4.4,113.0,113.0,0.434
6165,草山風情藥膳餐廳-陽明山麻油雞,ChIJnX-KnJqtQjQRwDbrKLOUiOM,"('restaurant', 'food')",+886 939 917 655 ,"[25.1393794, 121.571522]",25.1393794,121.571522,士林區平菁街18號,平等里,士林區,臺北市,4.7,78.0,79.0,0.486
6166,御禾宴餐館 - 家傳料理 異國料理 中式料理 家庭聚餐 土雞料理 甜點咖啡店 複合式餐飲 景觀餐廳 推薦 必喫 合菜 好評,ChIJwT7lSP-tQjQRMekoeQhgVKs,"('restaurant', 'food')",+886 2 2861 6088 ,"[25.141154800000002, 121.5685172]",25.141154800000002,121.5685172,士林區平菁街9號,菁山里,士林區,臺北市,4.2,79.0,79.0,0.564
6167,二姐的店,ChIJU3H6tpGtQjQR5eJ9DjVZ48A,"('restaurant', 'food')",+886 912 587 200 ,"[25.14067889999999, 121.56790430000001]",25.14067889999999,121.56790430000001,士林區菁山路152號號,菁山里,士林區,臺北市,4.5,46.0,46.0,0.4920000000000001
6168,全成土雞城,ChIJORtmim-tQjQRruO4PvvRnhM,"('restaurant', 'food')",+886 2 2841 2439 ,"[25.135486, 121.595822]",25.135486,121.595822,士林區至善路三段336巷76號,溪山里,士林區,臺北市,4.1,573.0,575.0,0.493
6169,山農小喫,ChIJ8WNwwJCtQjQRK9oK_mk-jhk,"('restaurant', 'food')",+886 2 2841 2429 ,"[25.1359995, 121.594493]",25.1359995,121.594493,士林區至善路三段336巷61之一號,溪山里,士林區,臺北市,4.2,127.0,128.0,0.47600000000000003
6170,鳳姊豐生魚場,ChIJ975Is8OzQjQRaDQRrYNTGP4,"('restaurant', 'food')",,"[25.149041, 121.627602]",25.149041,121.627602,萬里區富士坪21號新巴士,溪底里,萬華區,新北市,5.0,1.0,,
6171,土蜂世家,ChIJC0vDesFNXTQR4_Fd_w74hhU,"('restaurant', 'food')",,"[25.1504902, 121.63269199999999]",25.1504902,121.63269199999999,萬里區童厝,溪底里,萬華區,新北市,5.0,3.0,3.0,0.436
6172,七分寮休閒釣魚,ChIJgS7Z1qdSXTQRygadzh7RZpk,"('restaurant', 'food')",,"[25.1335719, 121.64000940000001]",25.1335719,121.64000940000001,鹿 寮 溪,友二里,七堵區,基隆市,4.2,45.0,45.0,0.442
6173,凱峯休閒農場,ChIJhwhY_-tNXTQRVS_gMdjOloo,"('restaurant', 'food')",+886 2 2452 7749 ,"[25.1355526, 121.65681129999999]",25.1355526,121.65681129999999,"Unnamed Road, No. 135號, 华新二路, 七堵区",友二里,七堵區,基隆市,4.1,26.0,26.0,0.44
6174,臺北寶萊納餐廳,ChIJQ6iJ4HSvQjQRzFIyOKgIRU4,"('restaurant', 'food')",+886 2 2891 7677 ,"[25.124357999999997, 121.466747]",25.124357999999997,121.466747,北投區大度路三段296巷41號1樓,一德里,北投區,臺北市,3.9,523.0,524.0,0.503
6175,92水鳥,ChIJdYbLUxOvQjQRfTcV2nf560Q,"('restaurant', 'food')",+886 2 2858 8668 ,"[25.118319, 121.468759]",25.118319,121.468759,北投區知行路92號,關渡里,北投區,臺北市,4.1,779.0,781.0,0.531
6176,水鳥公園52號,ChIJSXag0BKvQjQR2r-f-_NIhZo,"('restaurant', 'food')",+886 2 2858 3377 ,"[25.1207466, 121.46912379999999]",25.1207466,121.46912379999999,北投區知行路260巷52號,關渡里,北投區,臺北市,4.1,563.0,563.0,0.491
6177,滿瀚鵝肉拉麵,ChIJSWp4IA2vQjQR51WRWWXEq8o,"('restaurant', 'food')",+886 2 2891 1417 ,"[25.125593, 121.46971840000002]",25.125593,121.46971840000002,北投區立功街80巷1號,一德里,北投區,臺北市,4.0,788.0,789.0,0.36
6178,金李樸韓國餐廳,ChIJ9wpbhn2uQjQR4bFFC3Y-_Jk,"('restaurant', 'food')",,"[25.121497, 121.46720900000001]",25.121497,121.46720900000001,北投區知行路281號,關渡里,北投區,臺北市,3.3,16.0,211.0,0.33299999999999996
6179,小廚川味牛肉麵,ChIJv0owQG2vQjQRnXRKTsCh580,"('restaurant', 'food')",+886 2 2858 7429 ,"[25.122424300000002, 121.4670408]",25.122424300000002,121.4670408,北投區知行路317號,關渡里,北投區,臺北市,3.7,208.0,208.0,0.318
6180,丼布狸居食屋,ChIJCbPm6GyvQjQRPFH7PPTKpks,"('restaurant', 'food')",+886 2 2858 6662 ,"[25.12178029999999, 121.46766509999999]",25.12178029999999,121.46766509999999,北投區知行路292巷2號一樓,關渡里,北投區,臺北市,4.4,667.0,668.0,0.494
6181,波霸紅燒雞腿飯,ChIJGeyaJG2vQjQRnJCYPjZHyQE,"('restaurant', 'food')",+886 2 2858 2128 ,"[25.12138079999999, 121.46739790000001]",25.12138079999999,121.46739790000001,北投區知行路274號,關渡里,北投區,臺北市,4.0,433.0,432.0,0.41600000000000004
6182,左賀食堂-壽司日式料理,ChIJK0aEF22vQjQRbXmwaYwE4wk,"('restaurant', 'food')",+886 2 2858 8816 ,"[25.1216426, 121.4668577]",25.1216426,121.4668577,北投區知行路293巷9弄7號,關渡里,北投區,臺北市,4.1,193.0,193.0,0.509
6183,八方雲集 (關渡店）,ChIJ5eHeO22vQjQR_4hQMSnIBbc,"('restaurant', 'food')",+886 2 2858 8758 ,"[25.1218481, 121.46755929999999]",25.1218481,121.46755929999999,北投區知行路294號,關渡里,北投區,臺北市,3.2,288.0,289.0,0.258
6184,弘爺漢堡,ChIJsaJY5gyvQjQR9fr0cagOZrc,"('restaurant', 'food')",+886 2 2858 6331 ,"[25.1254727, 121.4720307]",25.1254727,121.4720307,北投區立功街135號,一德里,北投區,臺北市,3.9,162.0,162.0,0.418
6185,Royal Host 樂雅樂餐廳 - 北投店,ChIJe3eA6VauQjQRFuDwSEBoX9w,"('restaurant', 'food')",+886 2 2897 6248 ,"[25.130537, 121.4988781]",25.130537,121.4988781,北投區北投路二段9號,大同里,北投區,臺北市,3.6,1437.0,1438.0,0.41600000000000004
6186,阿馬非Coffee,ChIJfVg9VFGuQjQR3OXOjpHCw5s,"('restaurant', 'food')",+886 2 2895 1125 ,"[25.132626000000002, 121.497297]",25.132626000000002,121.497297,北投區大業路516巷2號,大同里,北投區,臺北市,4.2,1865.0,1866.0,0.557
6187,大塊牛排,ChIJy_0WglCuQjQRlCtKw2P_Kpw,"('restaurant', 'food')",+886 2 2894 5750 ,"[25.13606860000001, 121.49749740000001]",25.13606860000001,121.49749740000001,北投區中央北路一段202號,長安里,北投區,臺北市,3.5,1231.0,1232.0,0.299
